activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
378774,17752394,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H]([C@@H](C)S(=O)(=O)CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '16.95', 'le': '0.36', 'lle': '3.27', 'sei': '10.24'}",CHEMBL4113035,,CHEMBL4113035,9.40,False,http://www.openphacts.org/units/Nanomolar,2869639,=,37,True,=,,IC50,nM,,0.4,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.4
378775,17752395,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H]([C@H](C)S(=O)(=O)CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '18.03', 'le': '0.38', 'lle': '3.87', 'sei': '10.90'}",CHEMBL3958045,,CHEMBL3958045,10.00,False,http://www.openphacts.org/units/Nanomolar,2869640,=,37,True,=,,IC50,nM,,0.1,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.1
378776,17752396,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CS(=O)(=O)NC1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '16.62', 'le': '0.35', 'lle': '5.07', 'sei': '8.58'}",CHEMBL3934002,,CHEMBL3934002,9.70,False,http://www.openphacts.org/units/Nanomolar,2869641,=,37,True,=,,IC50,nM,,0.2,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.2
378777,17752397,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CS(=O)(=O)NCC1(C)COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '15.86', 'le': '0.33', 'lle': '4.43', 'sei': '8.58'}",CHEMBL3978594,,CHEMBL3978594,9.70,False,http://www.openphacts.org/units/Nanomolar,2869642,=,37,True,=,,IC50,nM,,0.2,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.2
378778,17752398,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC[C@@H](CS(=O)(=O)NCC1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '16.23', 'le': '0.34', 'lle': '4.82', 'sei': '8.58'}",CHEMBL3949514,,CHEMBL3949514,9.70,False,http://www.openphacts.org/units/Nanomolar,2869643,=,37,True,=,,IC50,nM,,0.2,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.2
378779,17752399,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)NS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '16.79', 'le': '0.35', 'lle': '3.97', 'sei': '9.64'}",CHEMBL4114145,,CHEMBL4114145,10.00,False,http://www.openphacts.org/units/Nanomolar,2869644,=,37,True,=,,IC50,nM,,0.1,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.1
378780,17752400,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CNS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '16.26', 'le': '0.34', 'lle': '4.14', 'sei': '8.67'}",CHEMBL3318755,,CHEMBL3318755,9.00,False,http://www.openphacts.org/units/Nanomolar,2869645,=,37,True,=,,IC50,nM,,1.0,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,1.0
378781,17752401,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CN(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '17.09', 'le': '0.36', 'lle': '4.50', 'sei': '10.21'}",CHEMBL3125519,,CHEMBL3125519,9.70,False,http://www.openphacts.org/units/Nanomolar,2869646,=,37,True,=,,IC50,nM,,0.2,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.2
378782,17752402,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,CC(C)NS(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,CHEMBL3886611,,2016,"{'bei': '17.20', 'le': '0.36', 'lle': '4.36', 'sei': '9.64'}",CHEMBL3318760,,CHEMBL3318760,10.00,False,http://www.openphacts.org/units/Nanomolar,2869647,=,37,True,=,,IC50,nM,,0.1,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.1
378783,17752403,[],CHEMBL3888180,"Homogenous Time-Resolved Fluorescence Assay (HTRF2 Assay): The standard assay conditions for the in vitro HTRF assay consisted of a 50 ul total reaction volume in black 384-well Costar polypropylene plates in 1xPBS buffer pH 7.4, 1 mM DTT, 0.1% BSA, 0.2 nM GST-hMDM2 (aa 1-188), 0.5 nM biotinylated-p53 (aa 1-83), 0.18 nM SA-XLent (Cisbio; Bedford, Mass.), 0.6 nM anti-GST cryptate monoclonal antibody (Cisbio; Bedford, Mass.) and 100 mM KF. Amino acid residues 1-188 of human MDM2 were expressed as an amino-terminal glutathione-5-transferase (GST) fusion protein (GST-hMDM2) in Escherichia coli. Residues 1-83 of human p53 were expressed as an amino-terminal AviTag-TrxA-6×His fusion protein (biotinylated p53) in E. coli. Each protein was purified from cell paste by affinity chromatography. Specifically, 10 uL of GST-hMDM2 was incubated with 10 ul of diluted compound (various concentrations, serially diluted) in 10% DMSO for 20 minutes at room temperature. 20 uL of biotinylated-p53 was added to the GST-hMDM2+compound mixture, and then incubated at room temperature for 60 min. 10 uL of detection buffer consisting of SA-XLent, anti-GST cryptate antibody and KF was added to GST-hMDM2, biotinylated-p53 and compound reaction and left at room temperature to reach equilibrium for >4 hrs. The final concentration of DMSO in the reaction was 2%. Time-resolved fluorescence readings were measured on a microplate multilabel reader. Percentage of inhibition was calculated relative to nutlin-3.",B,,,BAO_0000190,BAO_0000224,protein format,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCOCC2)C2CC2)C1=O,,,CHEMBL3886611,,2016,"{'bei': '16.41', 'le': '0.34', 'lle': '5.03', 'sei': '9.60'}",CHEMBL3318767,,CHEMBL3318767,10.00,False,http://www.openphacts.org/units/Nanomolar,2869648,=,37,True,=,,IC50,nM,,0.1,CHEMBL1907611,Homo sapiens,Tumour suppressor p53/oncoprotein Mdm2,9606,,,IC50,nM,UO_0000065,,0.1
